"Id","SalePrice"
2576,86029.3134638904
2577,123775.09496797
2578,133838.860171467
2579,81616.1078780246
2580,100814.776443561
2581,106795.48419123
2582,116599.6635541
2583,328778.118419945
2584,142281.978263938
2585,198870.308455905
2586,221336.242610298
2587,154706.197084222
2588,160216.577113263
2589,150101.068661967
2590,193000.45409795
2591,249475.993706956
2592,244616.657930094
2593,258769.2249365
2594,153782.048922504
2595,212457.788010889
2596,300265.459640796
2597,205528.209763914
2598,242980.597108843
2599,279541.493027652
2600,152007.700824036
2601,212528.062054736
2602,89145.188324509
2603,94244.4892977537
2604,96215.0618952385
2605,89210.1292935212
2606,152217.059758213
2607,137145.417388008
2608,157616.998976627
2609,156955.619201421
2610,128724.233543946
2611,191295.062581885
2612,114012.016554081
2613,135138.869125491
2614,127575.080729075
2615,130709.630071845
2616,146218.187971032
2617,142475.340966874
2618,165643.787924759
2619,159785.303438853
2620,187645.346617267
2621,183189.930375127
2622,187907.421991153
2623,221927.896091622
2624,249940.96525065
2625,284334.907782431
2626,173094.554756631
2627,191083.879379542
2628,407595.926496094
2629,474933.688038675
2630,369013.168014955
2631,450947.884872443
2632,408135.741647246
2633,340103.184783111
2634,368930.184371332
2635,255422.095008213
2636,206484.50343327
2637,143234.070277337
2638,229852.706313969
2639,180985.421877038
2640,160700.0197045
2641,117551.76354964
2642,167706.690920085
2643,98431.8466913538
2644,118988.152183193
2645,93123.5914687235
2646,96729.467736311
2647,95342.1156549304
2648,133225.282353039
2649,130758.766998751
2650,148586.972034889
2651,148325.326124987
2652,405364.129047987
2653,234805.96699374
2654,272012.611667178
2655,344629.373500174
2656,305112.643232737
2657,390811.160004809
2658,261382.769338675
2659,249260.0982924
2660,400563.102984092
2661,403348.980078466
2662,290409.707692922
2663,275068.651363493
2664,295323.119137042
2665,346017.971073889
2666,318878.995879656
2667,174577.887836467
2668,174577.887836467
2669,179521.617531849
2670,199536.198345181
2671,185748.955663088
2672,211033.109746227
2673,196892.020402321
2674,172476.714506669
2675,219330.684064446
2676,183168.519424556
2677,187416.538662612
2678,257671.069569197
2679,322733.779081225
2680,328564.641517045
2681,303257.0338868
2682,296833.685729893
2683,472530.827457097
2684,331609.349986876
2685,302373.049099173
2686,261939.848041048
2687,305881.69586395
2688,191132.528293443
2689,209814.772123301
2690,278164.218425342
2691,213027.544202341
2692,167676.995618323
2693,216256.103904172
2694,154191.427332347
2695,219463.428625662
2696,214453.646086197
2697,211517.811554577
2698,133730.371202916
2699,158249.3985654
2700,155855.064059271
2701,152182.903614807
2702,150362.516482224
2703,128873.813651293
2704,129137.009215631
2705,173641.583033438
2706,140212.722092906
2707,150769.286179388
2708,134335.435113058
2709,130995.311868509
2710,129406.739257957
2711,232241.606700387
2712,296343.050903935
2713,174745.234719664
2714,159005.00887367
2715,167753.170985941
2716,184975.226124948
2717,234878.421035658
2718,259113.110807998
2719,131845.547835409
2720,169281.021826087
2721,133572.728643388
2722,140369.555384059
2723,140359.257977811
2724,121420.702731206
2725,109868.061326598
2726,130415.764203051
2727,160649.9086292
2728,144299.244818588
2729,133385.411820681
2730,128382.343824509
2731,127803.456866313
2732,137891.2567602
2733,117528.92818245
2734,144929.434961835
2735,138613.436250736
2736,132772.829047513
2737,132381.704517902
2738,127890.744581945
2739,165826.341560381
2740,146509.174062805
2741,168203.592612418
2742,131453.232591366
2743,157494.540521971
2744,136501.911904334
2745,146403.281717016
2746,134013.388455864
2747,137436.567983827
2748,136053.332649197
2749,152618.743595647
2750,145010.161288697
2751,149017.132926434
2752,209292.811207419
2753,133748.749023729
2754,125936.37732273
2755,132268.639614745
2756,99250.7538895398
2757,90997.9118047075
2758,109741.343366386
2759,119767.972334685
2760,97573.2729115268
2761,120273.998413949
2762,130389.627623834
2763,207116.821216749
2764,223019.968575376
2765,203045.476823766
2766,95260.8215926081
2767,90786.6935059958
2768,123894.152745619
2769,147777.136220866
2770,136456.821510124
2771,125202.390987329
2772,128253.921422984
2773,147179.625412886
2774,119524.084283441
2775,87232.406387806
2776,107708.040860566
2777,120650.800162225
2778,101461.472990348
2779,122478.90300059
2780,112362.375156471
2781,112058.225444756
2782,99994.9942688825
2783,113238.23463298
2784,98312.9525177529
2785,114081.451667011
2786,97354.1109740558
2787,112828.655699504
2788,97359.7893472422
2789,127401.05999725
2790,121695.512587114
2791,132501.958993959
2792,75404.3880121389
2793,124528.095611306
2794,113175.933118765
2795,116635.61374088
2796,117044.541511649
2797,147606.20730673
2798,107990.054646366
2799,202408.345952182
2800,103860.669203489
2801,126715.367103273
2802,136923.244507462
2803,146751.151098841
2804,124333.765016653
2805,95655.8861482575
2806,132801.448257176
2807,203764.164199307
2808,146332.940652694
2809,131084.799199879
2810,134490.44975821
2811,133263.229367571
2812,157926.049687218
2813,134039.383874285
2814,140376.040892142
2815,119803.677028328
2816,222081.771579093
2817,208132.186567773
2818,139216.554088578
2819,196645.03926587
2820,126456.35791654
2821,132518.788998331
2822,117603.911877002
2823,158187.014366946
2824,151259.205760436
2825,143534.096244782
2826,128199.07917308
2827,126775.733341008
2828,221802.486613987
2829,200544.534665688
2830,177377.851003861
2831,193575.367409977
2832,203095.780409236
2833,218021.43157469
2834,173561.280560446
2835,206688.283826156
2836,200299.479193337
2837,142752.202969884
2838,180628.224971657
2839,207563.641122012
2840,208828.136107669
2841,225261.360533615
2842,249805.424521605
2843,168572.493374343
2844,146858.168700507
2845,100771.559333183
2846,205154.278736098
2847,228460.202481878
2848,174535.876215416
2849,215125.185419528
2850,227890.103390711
2851,190061.335354361
2852,240657.572975956
