"Id","SalePrice"
1786,121992.396395713
1787,155225.692270141
1788,59394.7254721989
1789,105518.538010123
1790,67283.8612746192
1791,194595.17126684
1792,167947.342152772
1793,134369.893760844
1794,165692.675024797
1795,138032.603332801
1796,139887.376957015
1797,123006.40860741
1798,124210.731129787
1799,101014.120439918
1800,128472.373019095
1801,127801.069942019
1802,111018.951261051
1803,161849.074299316
1804,124397.138698356
1805,133784.365717506
1806,129083.474710811
1807,143685.979270727
1808,120701.925711746
1809,137701.464650615
1810,141987.914859984
1811,169862.94532067
1812,111185.939652238
1813,143478.894569825
1814,98318.5300883443
1815,44104.683888778
1816,106300.7768258
1817,111361.4085966
1818,169761.671001596
1819,143336.930124399
1820,33979.7892649278
1821,110138.848344671
1822,148821.533909289
1823,32602.9285981081
1824,131707.749422922
1825,150233.148017332
1826,100369.970460289
1827,110391.963997082
1828,144654.076053682
1829,120161.934598603
1830,151944.625631178
1831,162874.092223243
1832,22644.9496411547
1833,145153.868810709
1834,116506.265858539
1835,120301.322857425
1836,136422.347731915
1837,81720.4915872594
1838,120081.56629038
1839,110697.569815329
1840,153325.235720348
1841,139395.615996873
1842,73707.3673715354
1843,139002.441924938
1844,144475.460185116
1845,147693.435529796
1846,154750.121509531
1847,168172.141705654
1848,42598.0366462839
1849,91168.8055114532
1850,114673.991705921
1851,149122.716238759
1852,109050.555872241
1853,119471.171863677
1854,166539.686167724
1855,157359.232235674
1856,222221.862576217
1857,118093.007260482
1858,153089.263264531
1859,112651.990153454
1860,139842.650961044
1861,115283.428161489
1862,297182.476625189
1863,285391.560715265
1864,285420.914675854
1865,364913.730030589
1866,346744.448776242
1867,209930.601462253
1868,290602.164797745
1869,205907.302628114
1870,217922.849870721
1871,256894.923947694
1872,170311.198438322
1873,245575.79090504
1874,142057.4505132
1875,190489.985348022
1876,205347.341065296
1877,209904.409027797
1878,194427.91653594
1879,140917.43828125
1880,133458.486439994
1881,248423.469358364
1882,232586.382487683
1883,182824.288640015
1884,201529.220222627
1885,234336.477084738
1886,285974.207815276
1887,218455.432979831
1888,257621.102281086
1889,166443.928706569
1890,95053.8959309431
1891,95614.1586839303
1892,104180.393814582
1893,133999.612108087
1894,116776.244279907
1895,139361.821737631
1896,127287.872600468
1897,114408.592633036
1898,96760.9581990886
1899,164647.985027219
1900,156175.089868033
1901,197090.114110305
1902,182912.374263876
1903,220041.728888363
1904,164936.608732679
1905,202128.456029828
1906,174256.292249005
1907,236248.550959515
1908,118027.056424679
1909,127260.498937373
1910,124535.550511999
1911,235250.248776338
1912,326888.423785773
1913,157165.811009061
1914,50148.1226815729
1915,353495.75904311
1916,29864.5520034844
1917,224678.354350189
1918,135489.27921479
1919,152786.20620243
1920,170222.554253241
1921,387150.564917045
1922,344317.413243984
1923,244766.385620286
1924,229710.395849855
1925,212710.004101168
1926,386021.341621104
1927,124724.952426956
1928,169140.016905034
1929,123102.489630703
1930,123452.787750549
1931,127142.899521229
1932,129045.870579783
1933,199171.519017179
1934,192523.94876695
1935,163441.501210955
1936,213020.021113427
1937,176561.004499284
1938,168738.186289425
1939,274758.414450516
1940,198949.778881762
1941,172386.298809316
1942,162698.542688654
1943,236867.402241726
1944,387398.768825614
1945,421046.95080718
1946,145272.637825189
1947,125629.702558415
1948,182451.098176807
1949,238942.956969749
1950,185500.206574228
1951,244913.883463301
1952,202399.119067424
1953,171874.876611051
1954,184849.677049018
1955,136480.374972178
1956,284254.738739843
1957,159672.912079604
1958,251976.167108798
1959,138830.901217797
1960,94480.1567206632
1961,127533.040760884
1962,94697.7702071632
1963,110126.486552966
1964,108596.088422497
1965,132887.855442287
1966,143043.807225073
1967,313182.270893791
1968,416009.425731817
1969,398732.930239433
1970,405822.763149708
1971,447213.768395398
1972,371278.462557858
1973,291985.756668194
1974,342652.400402958
1975,508652.039054992
1976,282203.889875979
1977,370376.155633574
1978,345207.274483543
1979,322593.01284358
1980,207911.355692161
1981,359091.141120543
1982,216470.998838726
1983,198862.256633044
1984,177142.561592694
1985,232417.634076064
1986,208892.344432666
1987,210523.903211204
1988,170254.976207426
1989,184344.146539106
1990,203609.690631185
1991,233108.077803735
1992,225908.337563044
1993,164805.70575675
1994,240148.307942853
1995,184144.360893131
1996,281632.785419609
1997,316286.755692514
1998,328922.694268703
1999,312221.574852004
2000,323202.669449934
2001,286634.199665285
2002,247803.160761857
2003,237951.420841078
2004,279285.812797131
2005,234533.905753668
2006,224780.193060692
2007,242571.959817912
2008,236373.797638418
2009,213303.176274401
2010,194157.327299754
2011,118362.040697404
2012,175911.089550854
2013,181704.721106188
2014,184499.993748875
2015,224870.2819733
2016,196602.300085195
2017,202002.692127958
2018,100288.106719901
2019,137287.094814009
2020,80726.7577653601
2021,98447.8296727793
2022,222430.059623308
2023,149854.452507625
2024,289016.072537199
2025,357570.252840509
2026,165129.98019528
2027,153077.161691647
2028,159674.17009333
2029,176743.028483003
2030,261380.689814147
2031,235266.256038475
2032,261142.796448801
2033,255635.168929273
2034,182316.331631907
2035,240636.75929137
2036,195911.009548287
2037,217377.759886615
2038,326009.338828368
2039,226778.000803848
2040,318720.375639648
2041,317168.208601291
2042,216209.756285536
2043,181381.696307859
2044,174452.995603022
2045,202913.849941826
2046,161132.487609867
2047,140770.984017564
2048,138844.481544556
2049,138022.728964658
2050,163965.74663398
2051,98297.5380066498
2052,112138.073876564
2053,143708.726670304
2054,78938.0682436861
2055,175796.479976546
2056,131046.121732567
2057,95498.3503797226
2058,213696.403373754
2059,120850.742821146
2060,180390.63455109
2061,171455.192013543
2062,124751.906838892
2063,111393.378944844
2064,136046.813533364
2065,78706.3022648164
2066,174256.723047404
2067,98150.3750012812
2068,158356.39646526
2069,88886.0368678075
2070,112978.002414317
2071,102987.104263101
2072,138831.043904106
2073,121799.307194262
2074,201975.213950422
2075,175070.671718767
2076,124158.925085984
2077,162147.406622069
2078,129368.755742353
2079,128766.471305962
2080,125043.817758519
2081,125849.806727449
2082,141038.196977692
2083,158170.549008477
2084,109135.352082093
2085,117901.190645046
2086,115365.110592809
2087,118547.584513005
2088,100968.147226892
2089,75671.1660271593
2090,116330.326975729
2091,109740.164854914
2092,126639.631658001
2093,160513.197878468
2094,115569.393050243
2095,177002.495917913
2096,82759.8164490805
2097,94230.5912507459
2098,165094.985502606
2099,38890.5748430393
2100,53196.7292532764
2101,113910.121935795
2102,123347.653390917
2103,103629.499961557
2104,130106.489422842
2105,134480.582382543
2106,54543.1540543022
2107,194455.256688686
2108,123675.322454353
2109,119567.547368903
2110,123236.376011273
2111,152131.259417033
2112,147845.75719156
2113,122174.870312916
2114,113719.918064576
2115,170066.913344153
2116,122981.510378973
2117,156925.778266965
2118,126308.526131885
2119,119401.270168051
2120,91997.3616509159
2121,107180.582534531
2122,123533.682585541
2123,75459.7192574339
2124,173354.246669127
2125,126228.792122425
2126,155452.139797477
2127,168545.101783383
2128,137625.830334666
2129,54621.922612499
2130,143773.995641324
2131,119329.717510309
2132,113017.591680629
2133,130406.273268857
2134,121075.690212435
2135,104376.21436688
2136,80930.7041538997
2137,111666.885550307
2138,130793.037332333
2139,139550.291864192
2140,142873.389060539
2141,164818.625071303
2142,127759.338098375
2143,163347.575306991
2144,141654.745224702
2145,143361.687504596
2146,192563.286373598
2147,133311.134996898
2148,116144.931989087
2149,128966.024615769
2150,229201.88013768
2151,127681.799836235
2152,189763.572203494
2153,188891.982297541
2154,105753.34928368
2155,137505.070519686
2156,276835.601531953
2157,233794.512948363
2158,246628.526462156
2159,229330.604364125
2160,182762.896376934
2161,224056.931651094
2162,378869.796644295
2163,356699.592851681
2164,245630.795866079
2165,206744.381526833
2166,153828.688161713
2167,227471.85081508
2168,196410.511706324
2169,196369.94080331
2170,225108.3136308
2171,153313.475500222
2172,139057.812353642
2173,190491.313446312
2174,224425.719794544
2175,266709.37932225
2176,308038.643148715
2177,242757.252235597
2178,210761.380742638
2179,127526.718531511
2180,230735.224450674
2181,194052.629894745
2182,220330.209820313
2183,189668.702993808
2184,122091.506854008
2185,110079.907162197
2186,157747.463932777
2187,140605.342771911
2188,154934.497819975
2189,337615.640787855
2190,88683.6236358376
2191,63487.053364012
2192,78703.3268602415
2193,132187.713405585
2194,92860.1688230605
2195,81945.8602768382
2196,110389.898935056
2197,111047.735064421
2198,166305.629054851
2199,174760.738222105
2200,157277.582569165
2201,158622.165273433
2202,205417.522339048
2203,144365.896169078
2204,201381.76557189
2205,137560.472247666
2206,163124.275337222
2207,225093.497628713
2208,260845.318550249
2209,272904.13008954
2210,130020.008511277
2211,123628.902310382
2212,127643.918302987
2213,104493.195625417
2214,137672.907520594
2215,99857.3967834863
2216,169990.323002483
2217,93896.2873267335
2218,59827.1324099347
2219,41472.147047749
2220,9110.62607666093
2221,354320.682528664
2222,307075.257792784
2223,279452.048282845
2224,199886.909938211
2225,107415.850639695
2226,193023.872162494
2227,194342.754515492
2228,280377.318068137
2229,257504.141977012
2230,163767.292997704
2231,220709.885452065
2232,187861.493377618
2233,187549.637281102
2234,250397.038083259
2235,234192.759247617
2236,256549.253206991
2237,309129.242208066
2238,191909.280697204
2239,119934.427082199
2240,151383.381571757
2241,139485.861040234
2242,127292.203037472
2243,122963.792937744
2244,105871.633727051
2245,118767.120615506
2246,133328.757972055
2247,121049.066449803
2248,128376.529192301
2249,114630.74958333
2250,123600.238782308
2251,98747.6166483939
2252,200943.060040773
2253,160395.800500926
2254,180655.700944773
2255,194049.811448077
2256,166500.560100755
2257,222341.738806609
2258,147950.219754065
2259,177507.537456394
2260,133766.022080666
2261,216151.753453326
2262,244967.443671844
2263,390871.777173973
2264,474541.518397373
2265,157133.217910743
2266,327582.01862874
2267,401327.846252946
2268,478356.264572655
2269,146987.81927891
2270,180125.374893917
2271,215815.857462498
2272,179232.441279666
2273,149447.600946123
2274,185840.029364075
2275,164427.902550358
2276,198333.660845397
2277,184142.883935853
2278,156249.842895679
2279,140145.805950525
2280,107215.299545093
2281,144086.738826141
2282,162698.344344004
2283,114600.417072807
2284,127367.602777098
2285,158467.798812681
2286,125568.738612288
2287,394719.250500167
2288,294351.005246069
2289,360204.352300908
2290,445698.675386773
2291,356464.356211292
2292,424080.55719983
2293,468911.623576753
2294,394103.452256996
2295,467267.153113568
2296,290921.736510055
2297,384701.877506427
2298,373731.486869904
2299,352434.638585863
2300,336276.44678379
2301,335301.930589747
2302,263742.406028928
2303,248114.601192474
2304,259878.452164251
2305,217814.798920747
2306,203325.68898094
2307,209777.014589631
2308,228057.262254922
2309,305309.586591299
2310,212545.886975748
2311,211124.476803857
2312,186983.803585003
2313,167161.003992935
2314,183017.598141996
2315,184354.118787386
2316,201845.807344717
2317,203912.020680254
2318,189074.840282773
2319,187035.057943547
2320,185688.611368443
2321,239844.314909158
2322,202177.049557231
2323,200031.352107385
2324,175032.293296045
2325,210266.594785994
2326,171672.827260087
2327,196747.684990534
2328,222510.093318706
2329,193357.022797506
2330,183090.835750226
2331,339718.833085499
2332,395327.387966897
2333,327740.251910218
2334,279442.767327174
2335,300244.622242549
2336,325675.500142455
2337,204600.572247068
2338,256507.341329189
2339,212456.633526494
2340,404220.476067299
2341,215379.04665347
2342,226751.820956553
2343,225974.953049827
2344,214948.950903106
2345,222508.037042819
2346,215269.812448569
2347,207400.33009207
2348,252230.032166673
2349,209116.931257337
2350,324755.273876898
2351,290282.847697556
2352,247057.475736037
2353,255887.514404469
2354,162490.092489875
2355,147279.555267248
2356,143151.355186007
2357,193176.046899406
2358,204286.790241607
2359,122476.314975951
2360,114513.519214829
2361,155749.636878329
2362,271103.18934629
2363,130924.316210096
2364,148226.639037788
2365,202633.52793584
2366,188480.537326568
2367,212873.840324989
2368,221113.453306131
2369,211280.747253308
2370,171518.546841421
2371,169042.984117828
2372,194244.421363307
2373,289194.579716841
2374,314855.99164688
2375,243942.162254623
2376,292721.047148812
2377,345723.749166745
2378,150458.331954656
2379,220604.404768515
2380,147525.061016963
2381,172737.616978338
2382,203037.960882616
2383,196997.668707764
2384,234578.743886352
2385,152317.763468851
2386,131997.760362573
2387,126752.369543874
2388,101961.199230858
2389,109056.57920662
2390,153411.661269753
2391,150225.659843218
2392,120577.7278293
2393,177437.544544575
2394,146680.724181041
2395,217010.341491369
2396,137795.286593377
2397,218085.453089348
2398,131480.011673071
2399,77280.942575538
2400,64650.4802338534
2401,150496.774823354
2402,134517.147384747
2403,149164.164064039
2404,154070.801021675
2405,145929.902498116
2406,142541.393396658
2407,127295.912164168
2408,122643.801112966
2409,104130.151923656
2410,183642.973751037
2411,115826.729325393
2412,162574.346579926
2413,121834.908355691
2414,170737.534396879
2415,138348.071744709
2416,134559.172177557
2417,146299.115255187
2418,142225.061469836
2419,130054.31180316
2420,123586.352100497
2421,182518.812045089
2422,105751.591802323
2423,112641.73779246
2424,133386.090366895
2425,223515.74575845
2426,137235.058620218
2427,135707.316633312
2428,192692.506340027
2429,99742.866034211
2430,132455.496723789
2431,99729.6575209188
2432,150593.388047851
2433,156718.01611471
2434,141402.762728887
2435,174823.078358038
2436,112777.383311109
2437,99383.8810934773
2438,108237.235202046
2439,90379.663848755
2440,126264.796343556
2441,104634.292889557
2442,95624.2509699058
2443,142177.54991865
2444,135431.22224564
2445,76525.5449152463
2446,139178.412972368
2447,187710.151437793
2448,131278.932041876
2449,106561.1416367
2450,162976.419016349
2451,114095.501702402
2452,210645.182787595
2453,83649.4042658173
2454,115893.677243053
2455,113284.278178344
2456,163853.559581927
2457,151775.490102644
2458,141925.537759009
2459,123204.628162125
2460,141799.877669199
2461,127354.080076533
2462,133180.568789286
2463,125291.312834433
2464,201048.634063785
2465,137759.930601909
2466,111114.356651192
2467,115601.155955943
2468,89812.6241554739
2469,93275.7266602815
2470,219996.201281203
2471,230832.611908803
2472,190044.708305418
2473,132738.898672031
2474,83449.6138570644
2475,214772.701557436
2476,117276.703510692
2477,118468.007484732
2478,160020.068947985
2479,103276.412595474
2480,158138.007377274
2481,124836.846085181
2482,114350.26417781
2483,100929.50549112
2484,127786.425659581
2485,129833.404894658
2486,165796.733375454
2487,186142.405337063
2488,163869.774267689
2489,158204.91155925
2490,136810.476836107
2491,82849.3441994585
2492,188913.216063278
2493,150982.17619119
2494,147768.919080077
2495,73496.3598637973
2496,218326.419865498
2497,165676.86047272
2498,113107.556201507
2499,85376.5205662442
2500,123886.479449677
2501,144253.813641124
2502,148238.645394974
2503,104328.224015089
2504,240432.567429201
2505,230720.703255946
2506,249189.723149376
2507,274118.945103217
2508,244725.384040527
2509,209270.089944337
2510,207559.623323293
2511,174772.976406024
2512,215100.010270326
2513,219824.896261068
2514,328454.320083665
2515,163650.75891995
2516,170278.999825943
2517,151028.533817326
2518,146217.037361959
2519,246361.180254443
2520,226047.854910604
2521,190485.914350544
2522,223178.231892007
2523,118318.801824555
2524,139269.187003171
2525,157907.820665941
2526,160880.878848059
2527,119109.780674508
2528,159504.616866834
2529,52121.5746241961
2530,126274.335418051
2531,272118.666807313
2532,220833.060038821
2533,195557.844036831
2534,249860.847133982
2535,283053.982712828
2536,230849.358122012
2537,260198.992820483
2538,189350.585095125
2539,187996.256874818
2540,190216.457973711
2541,173889.517792572
2542,165279.209903216
2543,111291.133602425
2544,122898.562110728
2545,133510.771310402
2546,125117.012347026
2547,145169.684851197
2548,165163.090399355
2549,157681.895160112
2550,744655.355039051
2551,139380.07689999
2552,145936.58889468
2553,71894.1935549923
2554,81394.9460926792
2555,102591.004743614
2556,98330.2618249973
2557,106737.741417066
2558,181610.304692602
2559,165632.584534435
2560,167850.640703007
2561,156879.854966727
2562,171588.561696699
2563,166676.216282594
2564,194092.802573066
2565,152871.252591425
2566,180425.19444646
2567,150837.482226962
2568,220752.669519403
2569,237368.036025926
2570,121264.65657372
2571,209698.815929799
2572,171052.682005084
2573,232536.668871374
2574,301367.448231283
2575,139039.840615607
2576,204333.350389726
2577,160389.269873032
2578,73837.2805550798
2579,31328.9790266744
2580,101989.871749662
2581,128678.358211246
2582,122136.042437263
2583,294777.271652325
2584,167708.717985325
2585,179544.985948917
2586,220720.106109366
2587,203426.75782026
2588,144970.913335336
2589,142155.01891358
2590,197446.972097551
2591,239580.629510273
2592,221081.091066217
2593,267312.867306623
2594,176782.619157389
2595,211563.748233415
2596,289000.895175722
2597,200972.994158513
2598,281207.664368791
2599,394864.716280972
2600,207769.503129735
2601,125917.087537442
2602,76517.2100048503
2603,98592.4812952242
2604,84655.8642892301
2605,72672.6343187655
2606,134269.08665134
2607,204579.863380692
2608,177170.86170806
2609,150993.42412287
2610,110118.570523644
2611,239857.412933972
2612,153600.319553565
2613,122371.19010113
2614,110619.816648384
2615,160380.906922713
2616,147957.453483291
2617,210971.572104187
2618,199263.151489574
2619,212764.887715859
2620,195136.550204767
2621,181757.803659191
2622,182920.153140479
2623,233787.614753246
2624,281308.180865293
2625,303059.656309724
2626,173706.147772439
2627,183716.283561719
2628,477753.256274162
2629,509463.009659259
2630,384684.292223302
2631,474404.585109025
2632,425931.72414275
2633,320908.068860774
2634,432188.771826601
2635,141642.932937063
2636,168436.005181939
2637,192480.536429074
2638,271307.878038207
2639,190847.086450948
2640,154130.30727204
2641,95661.5271173849
2642,168846.69459491
2643,107231.201300661
2644,104140.590655117
2645,111194.812094512
2646,94288.9631318011
2647,106659.604489373
2648,148192.813075223
2649,148563.948984618
2650,139312.739110074
2651,135581.063829426
2652,390722.551330236
2653,261924.027575933
2654,279311.588384958
2655,422479.281021344
2656,335170.924832117
2657,378086.108755484
2658,343745.128435202
2659,333633.745464479
2660,361825.107522419
2661,377043.651592528
2662,398825.297468716
2663,276213.748023482
2664,301202.615151563
2665,337873.804835436
2666,296582.546601754
2667,180671.929851164
2668,186167.100874838
2669,191287.188568107
2670,271367.550111931
2671,187368.463052194
2672,197004.646607711
2673,206258.20393784
2674,201468.225700564
2675,188951.647687268
2676,185712.846655113
2677,210150.867518304
2678,241463.994679674
2679,281816.175413185
2680,292725.882687154
2681,417537.171151524
2682,315742.67558194
2683,490970.338759847
2684,329131.916729569
2685,347214.329182807
2686,250529.985043318
2687,309936.185909736
2688,215476.375689729
2689,214138.638954824
2690,389213.552805733
2691,199699.892311006
2692,158317.20783329
2693,209046.677506369
2694,141448.785275451
2695,199038.684482364
2696,184595.329266932
2697,196507.072703466
2698,212205.114689423
2699,165589.607947788
2700,139284.827264183
2701,127863.961014406
2702,84725.4199187925
2703,92441.4811019423
2704,150802.061731109
2705,107912.867107962
2706,78788.8185587607
2707,93950.1909244641
2708,146344.765176953
2709,118961.610374947
2710,133988.400807342
2711,346720.508753508
2712,418221.582341683
2713,159350.355500807
2714,142989.287397944
2715,182051.416743503
2716,127906.530945479
2717,196883.882423515
2718,213069.915799462
2719,149443.101857235
2720,174332.949756277
2721,129114.247124048
2722,162593.099069925
2723,138581.230654927
2724,124315.706445122
2725,124834.667180743
2726,148852.574621828
2727,183394.298169016
2728,172624.621257543
2729,143274.706114325
2730,151980.282559119
2731,129728.687099965
2732,144145.420923583
2733,160007.720135749
2734,128311.467463168
2735,142587.402299165
2736,138810.034171692
2737,123538.431595776
2738,132772.199413618
2739,142715.330619917
2740,139011.994685878
2741,149614.059551899
2742,152372.16293005
2743,168694.659329864
2744,171308.795259805
2745,143063.567292573
2746,145275.718114642
2747,151250.850919493
2748,118241.065589595
2749,132541.350154737
2750,117095.027228924
2751,139132.511582844
2752,173580.96976703
2753,161224.119713131
2754,232100.553634901
2755,140806.438338258
2756,93524.4053157741
2757,56196.7213549871
2758,77634.0956487447
2759,173015.254579192
2760,134804.270182484
2761,140084.344109904
2762,136102.155107526
2763,185662.11222376
2764,143264.70464189
2765,270945.357663429
2766,138109.174622872
2767,80635.1784059385
2768,134586.299867186
2769,146925.760189589
2770,138318.993261533
2771,99209.0362303634
2772,99921.8766633162
2773,181028.227399538
2774,161933.833532952
2775,128189.085180461
2776,144314.365139902
2777,159628.685026849
2778,113959.867513622
2779,134435.097419347
2780,103195.075818184
2781,96370.1993493204
2782,97200.404245516
2783,107935.829100026
2784,130981.266247405
2785,138484.2739179
2786,51681.5589332616
2787,123233.237129554
2788,72312.2166995255
2789,169174.284354097
2790,93625.2951445171
2791,94469.5798817816
2792,70807.1805289806
2793,162259.762082523
2794,97746.3884860311
2795,123375.158925243
2796,97650.2285760806
2797,253431.775278923
2798,123495.688442597
2799,133588.868214038
2800,69020.1360606383
2801,119615.61175339
2802,134267.358741057
2803,187796.51919651
2804,120562.097746358
2805,104907.582783218
2806,75871.2000707451
2807,260216.386298023
2808,157644.109850955
2809,127744.89331806
2810,131427.695884927
2811,167666.878329809
2812,186792.406644829
2813,154688.88968466
2814,158699.719394914
2815,110746.799347526
2816,231852.965983968
2817,152042.507836659
2818,135250.456287712
2819,166697.907214346
2820,139254.467884785
2821,97352.8323522441
2822,173010.062703091
2823,342878.016863043
2824,188175.058992713
2825,149071.025877045
2826,137044.475717003
2827,131403.698886833
2828,252845.15476078
2829,205932.690332846
2830,232527.474740989
2831,187166.445257899
2832,258508.689105789
2833,319839.660656666
2834,236824.515215845
2835,228584.126359901
2836,200514.93405242
2837,153762.353559521
2838,151839.048420486
2839,166497.101294619
2840,213583.320046645
2841,203552.999090374
2842,224440.352014939
2843,156026.518254667
2844,173489.935019551
2845,130626.707540225
2846,210360.289298483
2847,219753.909840347
